id,resort,latitude,longitude,country,continent,price,season,highest_point,lowest_point,beginner_slopes,intermediate_slopes,difficult_slopes,total_slopes,longest_run,snow_cannons,surface_lifts,chair_lifts,gondola_lifts,total_lifts,lift_capacity,child_friendly,snowparks,nightskiing,summer_skiing,lat_grid,lon_grid,month,snow
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-01-01,75.2
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-01-01,75.2
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-01-01,75.2
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-02-01,96.06
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-02-01,96.06
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-02-01,96.06
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-02-01,96.06
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-03-01,21.65
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-03-01,21.65
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-03-01,21.65
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-03-01,21.65
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-04-01,11.42
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-04-01,11.42
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-04-01,11.42
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-04-01,11.42
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-05-01,1.18
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-05-01,1.18
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-05-01,1.18
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-05-01,1.18
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-06-01,3.54
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-06-01,3.54
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-07-01,10.24
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-08-01,5.91
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-09-01,27.56
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-09-01,27.56
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-09-01,27.56
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-10-01,4.33
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-10-01,4.33
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-11-01,11.02
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-11-01,11.02
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-11-01,11.02
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-11-01,11.02
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-12-01,95.28
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-12-01,95.28
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-12-01,95.28
43,Madrisa (Davos Klosters),46.9097225,9.877450678,Switzerland,Europe,52,December - March,2611,1142,6,9,9,24,8,9,7,2,1,10,6640,Yes,Yes,No,No,47.0,10.0,2022-12-01,95.28
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-01-01,94.88
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-02-01,97.64
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-03-01,97.64
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-04-01,77.95
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-05-01,5.12
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-06-01,12.2
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-07-01,44.88
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-08-01,40.94
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-09-01,10.63
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-10-01,14.17
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-11-01,92.13
44,Jakobshorn (Davos Klosters),46.772399,9.8493406,Switzerland,Europe,58,December - April,2590,1540,25,13,2,40,6,140,5,5,3,13,15800,Yes,Yes,No,No,46.75,9.75,2022-12-01,99.21
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-01-01,91.34
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-02-01,95.28
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-03-01,95.67
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-04-01,90.16
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-05-01,16.14
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-06-01,3.94
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-07-01,18.9
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-08-01,17.72
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-09-01,2.36
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-10-01,2.76
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-11-01,1.97
45,Glacier 3000 / Les Diablerets,46.3511021,7.1566435,Switzerland,Europe,54,October - May,3016,1343,9,3,12,24,8,0,4,3,3,10,10260,Yes,Yes,No,No,46.25,7.25,2022-12-01,95.67
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-01-01,100.0
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-02-01,94.09
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-03-01,98.82
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-04-01,94.09
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-05-01,3.94
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-06-01,3.15
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-07-01,
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-08-01,
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-09-01,
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-10-01,6.3
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-11-01,100.0
46,Big White,49.715991,-118.933872,Canada,North America,61,November - April,2285,1508,18,56,29,103,7,0,3,10,1,14,22625,Yes,Yes,Yes,No,49.75,-119.0,2022-12-01,100.0
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-01-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-01-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-01-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-01-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-02-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-02-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-02-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-02-01,94.09
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-03-01,86.22
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-03-01,86.22
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-03-01,86.22
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-03-01,86.22
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-04-01,75.98
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-04-01,75.98
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-04-01,75.98
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-04-01,75.98
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-05-01,15.35
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-05-01,15.35
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-05-01,15.35
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-06-01,78.35
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-07-01,56.69
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-08-01,51.18
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-09-01,0.39
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-09-01,0.39
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-10-01,7.87
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-10-01,7.87
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-10-01,7.87
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-11-01,85.83
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-11-01,85.83
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-11-01,85.83
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-11-01,85.83
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-12-01,96.46
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-12-01,96.46
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-12-01,96.46
47,Obergurgl-Hochgurgl,46.879426,11.0387065,Austria,Europe,50,November - May,3082,1793,35,55,20,110,8,320,13,7,8,28,38861,Yes,Yes,Yes,No,47.0,11.0,2022-12-01,96.46
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-01-01,1.18
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-02-01,
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-03-01,
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-04-01,
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-05-01,1.18
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-06-01,62.2
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-07-01,98.82
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-08-01,40.94
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-09-01,41.73
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-10-01,11.81
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-11-01,6.3
48,Coronet Peak,-44.9158907,168.7395712,New Zealand,Oceania,74,June - October,1649,1229,8,16,16,40,0,202,5,3,0,8,7200,Yes,Yes,Yes,Yes,-45.0,168.75,2022-12-01,1.18
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-01-01,3.54
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-01-01,3.54
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-01-01,3.54
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-01-01,3.54
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-02-01,98.43
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-02-01,98.43
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-03-01,100.0
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-03-01,100.0
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-04-01,96.46
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-04-01,96.46
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-05-01,50.79
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-05-01,50.79
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-06-01,15.35
49,Les Deux alpes,45.0099949,6.1237609,France,Europe,49,"December - April, June - August, October - November",3560,1280,110,56,34,200,16,224,26,21,7,54,72334,Yes,Yes,Yes,Yes,45.0,6.0,2022-07-01,3.15
